Date/Time,Lat,Lon,Footfall
09/02/2014 12:52,53.24814184,-6.027129676,6
09/02/2014 12:52,53.24804937,-6.02691205,8
09/02/2014 12:53,53.24795691,-6.026694423,1
09/02/2014 12:55,53.24786444,-6.026476797,4
09/02/2014 12:55,53.24777198,-6.02625917,5
09/02/2014 12:55,53.24767951,-6.026041544,6
09/02/2014 12:56,53.24758705,-6.025823918,3
09/02/2014 12:56,53.24749458,-6.025606291,1
09/02/2014 12:58,53.24740212,-6.025388665,4
09/02/2014 13:00,53.24730965,-6.025171038,4
09/02/2014 13:02,53.24721719,-6.024953412,5
09/02/2014 13:06,53.24712472,-6.024735786,8
09/02/2014 13:06,53.24703226,-6.024518159,5
09/02/2014 13:06,53.24693979,-6.024300533,8
09/02/2014 13:07,53.24684733,-6.024082906,5
09/02/2014 13:08,53.24675486,-6.02386528,3
09/02/2014 13:08,53.2466624,-6.023647654,3
09/02/2014 13:08,53.24656993,-6.023430027,3
09/02/2014 13:09,53.24647747,-6.023212401,8
09/02/2014 13:15,53.246385,-6.022994774,6
09/02/2014 13:17,53.24629254,-6.022777148,14
09/02/2014 13:20,53.24620007,-6.022559522,13
09/02/2014 13:21,53.2461076,-6.022341895,17
09/02/2014 13:22,53.24601514,-6.022124269,11
09/02/2014 13:23,53.24592267,-6.021906642,16
09/02/2014 13:23,53.24583021,-6.021689016,15
09/02/2014 13:23,53.24573774,-6.02147139,15
09/02/2014 13:24,53.24564528,-6.021253763,17
09/02/2014 13:26,53.24555281,-6.021036137,21
09/02/2014 13:28,53.24546035,-6.02081851,41
09/02/2014 13:29,53.24536788,-6.020600884,28
09/02/2014 13:31,53.24527542,-6.020383258,33
09/02/2014 13:31,53.24518295,-6.020165631,45
09/02/2014 13:32,53.24509049,-6.019948005,67
09/02/2014 13:32,53.24499802,-6.019730378,78
09/02/2014 13:33,53.24490556,-6.019512752,80
09/02/2014 13:34,53.24481309,-6.019295126,99
09/02/2014 13:35,53.24472063,-6.019077499,131
09/02/2014 13:36,53.24462816,-6.018859873,131
09/02/2014 13:40,53.2445357,-6.018642246,132
09/02/2014 13:40,53.24444323,-6.01842462,169
09/02/2014 13:41,53.24435077,-6.018206994,161
09/02/2014 13:41,53.2442583,-6.017989367,204
09/02/2014 13:43,53.24416584,-6.017771741,169
09/02/2014 13:49,53.24407337,-6.017554114,198
09/02/2014 13:51,53.24398091,-6.017336488,213
09/02/2014 13:53,53.24388844,-6.017118862,235
09/02/2014 13:56,53.24379598,-6.016901235,241
09/02/2014 13:59,53.24370351,-6.016683609,255
09/02/2014 13:59,53.24361105,-6.016465982,271
09/02/2014 14:00,53.24351858,-6.016248356,259
09/02/2014 14:01,53.24342612,-6.01603073,262
09/02/2014 14:01,53.24333365,-6.015813103,251
09/02/2014 14:01,53.24324119,-6.015595477,273
09/02/2014 14:02,53.24314872,-6.01537785,272
09/02/2014 14:02,53.24305626,-6.015160224,260
09/02/2014 14:03,53.24296379,-6.014942598,279
09/02/2014 14:04,53.24287133,-6.014724971,280
09/02/2014 14:04,53.24277886,-6.014507345,269
09/02/2014 14:06,53.2426864,-6.014289718,251
09/02/2014 14:06,53.24259393,-6.014072092,260
09/02/2014 14:07,53.24250147,-6.013854466,250
09/02/2014 14:08,53.242409,-6.013636839,252
09/02/2014 14:09,53.24231654,-6.013419213,230
09/02/2014 14:10,53.24222407,-6.013201586,200
09/02/2014 14:12,53.24213161,-6.01298396,235
09/02/2014 14:12,53.24203914,-6.012766334,187
09/02/2014 14:16,53.24194668,-6.012548707,183
09/02/2014 14:17,53.24185421,-6.012331081,161
09/02/2014 14:18,53.24176175,-6.012113454,187
09/02/2014 14:21,53.24166928,-6.011895828,181
09/02/2014 14:21,53.24157682,-6.011678202,137
09/02/2014 14:22,53.24148435,-6.011460575,116
09/02/2014 14:23,53.24139189,-6.011242949,102
09/02/2014 14:26,53.24129942,-6.011025322,94
09/02/2014 14:27,53.24120696,-6.010807696,90
09/02/2014 14:27,53.24111449,-6.01059007,50
09/02/2014 14:28,53.24102202,-6.010372443,61
09/02/2014 14:28,53.24092956,-6.010154817,46
09/02/2014 14:31,53.24083709,-6.00993719,63
09/02/2014 14:34,53.24074463,-6.009719564,53
09/02/2014 14:34,53.24065216,-6.009501938,31
09/02/2014 14:36,53.2405597,-6.009284311,37
09/02/2014 14:37,53.24046723,-6.009066685,28
09/02/2014 14:37,53.24037477,-6.008849058,27
09/02/2014 14:37,53.2402823,-6.008631432,61
09/02/2014 14:38,53.24018984,-6.008413806,36
09/02/2014 14:40,53.24009737,-6.008196179,22
09/02/2014 14:42,53.24000491,-6.007978553,18
09/02/2014 14:42,53.23991244,-6.007760926,15
09/02/2014 14:42,53.23981998,-6.0075433,23
09/02/2014 14:43,53.23972751,-6.007325674,14
09/02/2014 14:43,53.23963505,-6.007108047,17
09/02/2014 14:43,53.23954258,-6.006890421,12
09/02/2014 14:44,53.23945012,-6.006672794,7
09/02/2014 14:44,53.23935765,-6.006455168,10
09/02/2014 14:44,53.23926519,-6.006237542,19
09/02/2014 14:44,53.23917272,-6.006019915,5
09/02/2014 14:46,53.23908026,-6.005802289,7
09/02/2014 14:46,53.23898779,-6.005584662,3
09/02/2014 14:47,53.23889533,-6.005367036,14
09/02/2014 14:49,53.23880286,-6.00514941,7
09/02/2014 14:50,53.2387104,-6.004931783,8
09/02/2014 14:51,53.23861793,-6.004714157,4
09/02/2014 14:53,53.23852547,-6.00449653,15
09/02/2014 14:53,53.238433,-6.004278904,3
09/02/2014 14:53,53.23834054,-6.004061278,9
09/02/2014 14:53,53.23824807,-6.003843651,8
09/02/2014 14:54,53.23815561,-6.003626025,6
09/02/2014 14:55,53.23806314,-6.003408398,4
09/02/2014 14:56,53.23797068,-6.003190772,3
09/02/2014 14:58,53.23787821,-6.002973146,3
09/02/2014 14:58,53.23778575,-6.002755519,4
09/02/2014 14:58,53.23769328,-6.002537893,5
09/02/2014 14:59,53.23760082,-6.002320266,4
09/02/2014 15:03,53.23750835,-6.00210264,2
09/02/2014 15:03,53.23741589,-6.001885014,14
09/02/2014 15:03,53.23732342,-6.001667387,11
09/02/2014 15:03,53.23723096,-6.001449761,9
09/02/2014 15:04,53.23713849,-6.001232134,6
09/02/2014 15:06,53.23704603,-6.001014508,6
09/02/2014 15:07,53.23695356,-6.000796882,9
09/02/2014 15:07,53.2368611,-6.000579255,12
09/02/2014 15:10,53.23676863,-6.000361629,13
09/02/2014 15:10,53.23667617,-6.000144002,8
09/02/2014 15:11,53.2365837,-5.999926376,14
09/02/2014 15:12,53.23649124,-5.99970875,16
09/02/2014 15:13,53.23639877,-5.999491123,17
09/02/2014 15:13,53.23630631,-5.999273497,21
09/02/2014 15:13,53.23621384,-5.99905587,31
09/02/2014 15:15,53.23612138,-5.998838244,36
09/02/2014 15:15,53.23602891,-5.998620618,10
09/02/2014 15:20,53.23593644,-5.998402991,53
09/02/2014 15:23,53.23584398,-5.998185365,93
09/02/2014 15:23,53.23575151,-5.997967738,101
09/02/2014 15:23,53.23565905,-5.997750112,106
09/02/2014 15:24,53.23556658,-5.997532486,111
09/02/2014 15:25,53.23547412,-5.997314859,136
09/02/2014 15:26,53.23538165,-5.997097233,146
09/02/2014 15:27,53.23528919,-5.996879606,163
09/02/2014 15:28,53.23519672,-5.99666198,156
09/02/2014 15:28,53.23510426,-5.996444354,183
09/02/2014 15:29,53.23501179,-5.996226727,180
09/02/2014 15:29,53.23491933,-5.996009101,189
09/02/2014 15:29,53.23482686,-5.995791474,200
09/02/2014 15:30,53.2347344,-5.995573848,251
09/02/2014 15:30,53.23464193,-5.995356222,252
09/02/2014 15:31,53.23454947,-5.995138595,203
09/02/2014 15:31,53.234457,-5.994920969,206
09/02/2014 15:31,53.23436454,-5.994703342,183
09/02/2014 15:36,53.23427207,-5.994485716,208
09/02/2014 15:38,53.23417961,-5.99426809,204
09/02/2014 15:41,53.23408714,-5.994050463,253
09/02/2014 15:41,53.23399468,-5.993832837,246
09/02/2014 15:41,53.23390221,-5.99361521,203
09/02/2014 15:42,53.23380975,-5.993397584,224
09/02/2014 15:43,53.23371728,-5.993179958,253
09/02/2014 15:43,53.23362482,-5.992962331,214
09/02/2014 15:44,53.23353235,-5.992744705,195
09/02/2014 15:45,53.23343989,-5.992527078,186
09/02/2014 15:45,53.23334742,-5.992309452,162
09/02/2014 15:46,53.23325496,-5.992091826,174
09/02/2014 15:47,53.23316249,-5.991874199,149
09/02/2014 15:47,53.23307003,-5.991656573,159
09/02/2014 15:48,53.23297756,-5.991438946,144
09/02/2014 15:48,53.2328851,-5.99122132,148
09/02/2014 15:48,53.23279263,-5.991003694,152
09/02/2014 15:48,53.23270017,-5.990786067,81
09/02/2014 15:48,53.2326077,-5.990568441,62
09/02/2014 15:49,53.23251524,-5.990350814,58
09/02/2014 15:52,53.23242277,-5.990133188,55
09/02/2014 15:53,53.23233031,-5.989915562,46
09/02/2014 15:53,53.23223784,-5.989697935,55
09/02/2014 15:54,53.23214538,-5.989480309,37
09/02/2014 15:57,53.23205291,-5.989262682,28
09/02/2014 15:58,53.23196045,-5.989045056,38
09/02/2014 15:59,53.23186798,-5.98882743,29
09/02/2014 16:00,53.23177552,-5.988609803,32
09/02/2014 16:01,53.23168305,-5.988392177,22
09/02/2014 16:01,53.23159059,-5.98817455,16
09/02/2014 16:02,53.23149812,-5.987956924,17
09/02/2014 16:02,53.23140566,-5.987739298,17
09/02/2014 16:03,53.23131319,-5.987521671,17
09/02/2014 16:03,53.23122073,-5.987304045,20
09/02/2014 16:05,53.23112826,-5.987086418,11
09/02/2014 16:05,53.2310358,-5.986868792,9
09/02/2014 16:06,53.23094333,-5.986651166,10
09/02/2014 16:06,53.23085086,-5.986433539,7
09/02/2014 16:06,53.2307584,-5.986215913,11
09/02/2014 16:07,53.23066593,-5.985998286,6
09/02/2014 16:08,53.23057347,-5.98578066,3
09/02/2014 16:08,53.230481,-5.985563034,3
09/02/2014 16:08,53.23038854,-5.985345407,3
09/02/2014 16:08,53.23029607,-5.985127781,2
09/02/2014 16:09,53.23020361,-5.984910154,2
09/02/2014 16:09,53.23011114,-5.984692528,4
09/02/2014 16:10,53.23001868,-5.984474902,3
09/02/2014 16:11,53.22992621,-5.984257275,4
09/02/2014 16:11,53.22983375,-5.984039649,3
09/02/2014 16:12,53.22974128,-5.983822022,4
09/02/2014 16:13,53.22964882,-5.983604396,2
09/02/2014 16:14,53.22955635,-5.98338677,6
09/02/2014 16:15,53.22946389,-5.983169143,2
09/02/2014 16:18,53.22937142,-5.982951517,2
09/02/2014 16:18,53.22927896,-5.98273389,7
09/02/2014 16:19,53.22918649,-5.982516264,1
09/02/2014 16:19,53.22909403,-5.982298638,9
09/02/2014 16:19,53.22900156,-5.982081011,4
09/02/2014 16:19,53.2289091,-5.981863385,4
09/02/2014 16:20,53.22881663,-5.981645758,5
09/02/2014 16:20,53.22872417,-5.981428132,10
09/02/2014 16:21,53.2286317,-5.981210506,6
09/02/2014 16:21,53.22853924,-5.980992879,21
09/02/2014 16:21,53.22844677,-5.980775253,24
09/02/2014 16:22,53.22835431,-5.980557626,24
09/02/2014 16:24,53.22826184,-5.98034,29
09/02/2014 16:25,53.22816938,-5.980122374,17
09/02/2014 16:25,53.22807691,-5.979904747,41
09/02/2014 16:25,53.22798445,-5.979687121,51
09/02/2014 16:26,53.22789198,-5.979469494,60
09/02/2014 16:28,53.22779952,-5.979251868,60
09/02/2014 16:28,53.22770705,-5.979034242,97
09/02/2014 16:28,53.22761459,-5.978816615,85
09/02/2014 16:28,53.22752212,-5.978598989,81
09/02/2014 16:35,53.22742966,-5.978381362,62
09/02/2014 16:37,53.22733719,-5.978163736,70
09/02/2014 16:37,53.22724473,-5.97794611,88
09/02/2014 16:38,53.22715226,-5.977728483,68
09/02/2014 16:38,53.2270598,-5.977510857,83
09/02/2014 16:38,53.22696733,-5.97729323,77
09/02/2014 16:38,53.22687487,-5.977075604,77
09/02/2014 16:39,53.2267824,-5.976857978,99
09/02/2014 16:39,53.22668994,-5.976640351,116
09/02/2014 16:39,53.22659747,-5.976422725,109
09/02/2014 16:39,53.22650501,-5.976205098,101
09/02/2014 16:40,53.22641254,-5.975987472,134
09/02/2014 16:41,53.22632008,-5.975769846,159
09/02/2014 16:41,53.22622761,-5.975552219,205
09/02/2014 16:42,53.22613515,-5.975334593,169
09/02/2014 16:44,53.22604268,-5.975116966,244
09/02/2014 16:44,53.22595022,-5.97489934,205
09/02/2014 16:45,53.22585775,-5.974681714,212
09/02/2014 16:46,53.22576528,-5.974464087,168
09/02/2014 16:48,53.22567282,-5.974246461,183
09/02/2014 16:49,53.22558035,-5.974028834,142
09/02/2014 16:49,53.22548789,-5.973811208,152
09/02/2014 16:50,53.22539542,-5.973593582,127
09/02/2014 16:50,53.22530296,-5.973375955,133
09/02/2014 16:50,53.22521049,-5.973158329,142
09/02/2014 16:50,53.22511803,-5.972940702,148
09/02/2014 16:51,53.22502556,-5.972723076,144
09/02/2014 16:52,53.2249331,-5.97250545,158
09/02/2014 16:52,53.22484063,-5.972287823,155
09/02/2014 16:53,53.22474817,-5.972070197,170
09/02/2014 16:54,53.2246557,-5.97185257,185
09/02/2014 16:54,53.22456324,-5.971634944,182
09/02/2014 16:55,53.22447077,-5.971417318,202
09/02/2014 16:55,53.22437831,-5.971199691,182
09/02/2014 16:57,53.22428584,-5.970982065,178
09/02/2014 17:00,53.22419338,-5.970764438,184
09/02/2014 17:01,53.22410091,-5.970546812,151
09/02/2014 17:02,53.22400845,-5.970329186,128
09/02/2014 17:02,53.22391598,-5.970111559,123
09/02/2014 17:03,53.22382352,-5.969893933,89
09/02/2014 17:05,53.22373105,-5.969676306,77
09/02/2014 17:06,53.22363859,-5.96945868,60
09/02/2014 17:06,53.22354612,-5.969241054,68
09/02/2014 17:07,53.22345366,-5.969023427,52
09/02/2014 17:08,53.22336119,-5.968805801,33
09/02/2014 17:08,53.22326873,-5.968588174,34
09/02/2014 17:08,53.22317626,-5.968370548,25
09/02/2014 17:08,53.2230838,-5.968152922,24
09/02/2014 17:09,53.22299133,-5.967935295,17
09/02/2014 17:09,53.22289887,-5.967717669,22
09/02/2014 17:09,53.2228064,-5.967500042,19
09/02/2014 17:10,53.22271394,-5.967282416,14
09/02/2014 17:10,53.22262147,-5.96706479,17
09/02/2014 17:10,53.22252901,-5.966847163,21
09/02/2014 17:10,53.22243654,-5.966629537,12
09/02/2014 17:10,53.22234408,-5.96641191,19
09/02/2014 17:11,53.22225161,-5.966194284,9
09/02/2014 17:11,53.22215915,-5.965976658,19
09/02/2014 17:11,53.22206668,-5.965759031,6
09/02/2014 17:11,53.22197422,-5.965541405,10
09/02/2014 17:11,53.22188175,-5.965323778,4
09/02/2014 17:11,53.22178929,-5.965106152,12
09/02/2014 17:11,53.22169682,-5.964888526,8
09/02/2014 17:12,53.22160436,-5.964670899,5
09/02/2014 17:15,53.22151189,-5.964453273,6
09/02/2014 17:16,53.22141943,-5.964235646,5
09/02/2014 17:17,53.22132696,-5.96401802,3
09/02/2014 17:17,53.2212345,-5.963800394,7
09/02/2014 17:18,53.22114203,-5.963582767,6
09/02/2014 17:18,53.22104957,-5.963365141,21
09/02/2014 17:19,53.2209571,-5.963147514,32
09/02/2014 17:19,53.22086464,-5.962929888,15
09/02/2014 17:19,53.22077217,-5.962712262,4
09/02/2014 17:21,53.2206797,-5.962494635,2
09/02/2014 17:22,53.22058724,-5.962277009,3
09/02/2014 17:22,53.22049477,-5.962059382,5
09/02/2014 17:22,53.22040231,-5.961841756,2
09/02/2014 17:24,53.22030984,-5.96162413,4
09/02/2014 17:24,53.22021738,-5.961406503,4
09/02/2014 17:24,53.22012491,-5.961188877,5
09/02/2014 17:26,53.22003245,-5.96097125,9
09/02/2014 17:26,53.21993998,-5.960753624,5
09/02/2014 17:26,53.21984752,-5.960535998,8
09/02/2014 17:27,53.21975505,-5.960318371,11
09/02/2014 17:27,53.21966259,-5.960100745,17
09/02/2014 17:28,53.21957012,-5.959883118,24
09/02/2014 17:29,53.21947766,-5.959665492,21
09/02/2014 17:30,53.21938519,-5.959447866,20
09/02/2014 17:30,53.21929273,-5.959230239,32
09/02/2014 17:33,53.21920026,-5.959012613,39
09/02/2014 17:33,53.2191078,-5.958794986,54
09/02/2014 17:34,53.21901533,-5.95857736,61
09/02/2014 17:34,53.21892287,-5.958359734,63
09/02/2014 17:34,53.2188304,-5.958142107,120
09/02/2014 17:34,53.21873794,-5.957924481,85
09/02/2014 17:36,53.21864547,-5.957706854,90
09/02/2014 17:36,53.21855301,-5.957489228,84
09/02/2014 17:37,53.21846054,-5.957271602,74
09/02/2014 17:37,53.21836808,-5.957053975,65
09/02/2014 17:37,53.21827561,-5.956836349,74
09/02/2014 17:37,53.21818315,-5.956618722,89
09/02/2014 17:38,53.21809068,-5.956401096,104
09/02/2014 17:38,53.21799822,-5.95618347,91
09/02/2014 17:39,53.21790575,-5.955965843,38
09/02/2014 17:39,53.21781329,-5.955748217,61
09/02/2014 17:39,53.21772082,-5.95553059,150
09/02/2014 17:41,53.21762836,-5.955312964,127
09/02/2014 17:41,53.21753589,-5.955095338,210
09/02/2014 17:41,53.21744343,-5.954877711,200
09/02/2014 17:42,53.21735096,-5.954660085,214
09/02/2014 17:42,53.2172585,-5.954442458,246
09/02/2014 17:42,53.21716603,-5.954224832,237
09/02/2014 17:43,53.21707357,-5.954007206,263
09/02/2014 17:43,53.2169811,-5.953789579,247
09/02/2014 17:44,53.21688864,-5.953571953,206
09/02/2014 17:45,53.21679617,-5.953354326,183
09/02/2014 17:45,53.21670371,-5.9531367,177
09/02/2014 17:45,53.21661124,-5.952919074,193
09/02/2014 17:45,53.21651878,-5.952701447,181
09/02/2014 17:45,53.21642631,-5.952483821,195
09/02/2014 17:46,53.21633385,-5.952266194,162
09/02/2014 17:46,53.21624138,-5.952048568,167
09/02/2014 17:47,53.21614892,-5.951830942,178
09/02/2014 17:49,53.21605645,-5.951613315,178
09/02/2014 17:49,53.21596399,-5.951395689,166
09/02/2014 17:50,53.21587152,-5.951178062,178
09/02/2014 17:51,53.21577906,-5.950960436,215
09/02/2014 17:51,53.21568659,-5.95074281,231
09/02/2014 17:51,53.21559412,-5.950525183,205
09/02/2014 17:52,53.21550166,-5.950307557,214
09/02/2014 17:53,53.21540919,-5.95008993,224
09/02/2014 17:54,53.21531673,-5.949872304,189
09/02/2014 17:54,53.21522426,-5.949654678,177
09/02/2014 17:54,53.2151318,-5.949437051,129
09/02/2014 17:55,53.21503933,-5.949219425,137
09/02/2014 17:55,53.21494687,-5.949001798,86
09/02/2014 17:56,53.2148544,-5.948784172,77
09/02/2014 17:57,53.21476194,-5.948566546,62
09/02/2014 17:58,53.21466947,-5.948348919,63
09/02/2014 17:59,53.21457701,-5.948131293,59
09/02/2014 18:00,53.21448454,-5.947913666,30
09/02/2014 18:00,53.21439208,-5.94769604,40
09/02/2014 18:01,53.21429961,-5.947478414,39
09/02/2014 18:02,53.21420715,-5.947260787,35
09/02/2014 18:03,53.21411468,-5.947043161,25
09/02/2014 18:03,53.21402222,-5.946825534,21
09/02/2014 18:03,53.21392975,-5.946607908,19
09/02/2014 18:05,53.21383729,-5.946390282,26
09/02/2014 18:06,53.21374482,-5.946172655,11
09/02/2014 18:07,53.21365236,-5.945955029,26
09/02/2014 18:07,53.21355989,-5.945737402,32
09/02/2014 18:08,53.21346743,-5.945519776,18
09/02/2014 18:09,53.21337496,-5.94530215,12
09/02/2014 18:09,53.2132825,-5.945084523,10
09/02/2014 18:09,53.21319003,-5.944866897,13
09/02/2014 18:10,53.21309757,-5.94464927,7
09/02/2014 18:11,53.2130051,-5.944431644,12
09/02/2014 18:12,53.21291264,-5.944214018,3
09/02/2014 18:12,53.21282017,-5.943996391,4
09/02/2014 18:13,53.21272771,-5.943778765,4
09/02/2014 18:13,53.21263524,-5.943561138,2
09/02/2014 18:16,53.21254278,-5.943343512,1
09/02/2014 18:16,53.21245031,-5.943125886,3
09/02/2014 18:17,53.21235785,-5.942908259,4
09/02/2014 18:17,53.21226538,-5.942690633,2
09/02/2014 18:19,53.21217292,-5.942473006,4
09/02/2014 18:19,53.21208045,-5.94225538,2
09/02/2014 18:21,53.21198799,-5.942037754,4
09/02/2014 18:22,53.21189552,-5.941820127,3
09/02/2014 18:22,53.21180306,-5.941602501,6
09/02/2014 18:23,53.21171059,-5.941384874,4
09/02/2014 18:23,53.21161813,-5.941167248,6
09/02/2014 18:23,53.21152566,-5.940949622,3
09/02/2014 18:23,53.2114332,-5.940731995,4
09/02/2014 18:24,53.21134073,-5.940514369,9
09/02/2014 18:24,53.21124827,-5.940296742,6
09/02/2014 18:24,53.2111558,-5.940079116,3
09/02/2014 18:25,53.21106334,-5.93986149,6
09/02/2014 18:26,53.21097087,-5.939643863,3
09/02/2014 18:26,53.21087841,-5.939426237,17
09/02/2014 18:27,53.21078594,-5.93920861,19
09/02/2014 18:27,53.21069348,-5.938990984,22
09/02/2014 18:29,53.21060101,-5.938773358,23
09/02/2014 18:29,53.21050854,-5.938555731,24
09/02/2014 18:30,53.21041608,-5.938338105,34
09/02/2014 18:30,53.21032361,-5.938120478,47
09/02/2014 18:31,53.21023115,-5.937902852,55
09/02/2014 18:33,53.21013868,-5.937685226,65
09/02/2014 18:35,53.21004622,-5.937467599,82
09/02/2014 18:35,53.20995375,-5.937249973,97
09/02/2014 18:35,53.20986129,-5.937032346,106
09/02/2014 18:35,53.20976882,-5.93681472,94
09/02/2014 18:36,53.20967636,-5.936597094,85
09/02/2014 18:36,53.20958389,-5.936379467,93
09/02/2014 18:37,53.20949143,-5.936161841,77
09/02/2014 18:37,53.20939896,-5.935944214,83
09/02/2014 18:37,53.2093065,-5.935726588,91
09/02/2014 18:38,53.20921403,-5.935508962,104
09/02/2014 18:38,53.20912157,-5.935291335,120
09/02/2014 18:39,53.2090291,-5.935073709,111
09/02/2014 18:40,53.20893664,-5.934856082,128
09/02/2014 18:40,53.20884417,-5.934638456,144
09/02/2014 18:40,53.20875171,-5.93442083,149
09/02/2014 18:41,53.20865924,-5.934203203,164
09/02/2014 18:42,53.20856678,-5.933985577,202
09/02/2014 18:42,53.20847431,-5.93376795,218
09/02/2014 18:42,53.20838185,-5.933550324,236
09/02/2014 18:43,53.20828938,-5.933332698,247
09/02/2014 18:43,53.20819692,-5.933115071,273
09/02/2014 18:43,53.20810445,-5.932897445,259
09/02/2014 18:43,53.20801199,-5.932679818,237
09/02/2014 18:43,53.20791952,-5.932462192,229
09/02/2014 18:43,53.20782706,-5.932244566,193
09/02/2014 18:46,53.20773459,-5.932026939,158
09/02/2014 18:47,53.20764213,-5.931809313,168
09/02/2014 18:48,53.20754966,-5.931591686,191
09/02/2014 18:48,53.2074572,-5.93137406,176
09/02/2014 18:48,53.20736473,-5.931156434,169
09/02/2014 18:50,53.20727227,-5.930938807,184
09/02/2014 18:50,53.2071798,-5.930721181,180
09/02/2014 18:51,53.20708734,-5.930503554,206
09/02/2014 18:51,53.20699487,-5.930285928,168
09/02/2014 18:52,53.20690241,-5.930068302,202
09/02/2014 18:53,53.20680994,-5.929850675,239
09/02/2014 18:53,53.20671748,-5.929633049,216
09/02/2014 18:54,53.20662501,-5.929415422,217
09/02/2014 18:54,53.20653255,-5.929197796,185
09/02/2014 18:55,53.20644008,-5.92898017,175
09/02/2014 18:55,53.20634762,-5.928762543,184
09/02/2014 18:55,53.20625515,-5.928544917,146
09/02/2014 18:56,53.20616269,-5.92832729,132
09/02/2014 18:56,53.20607022,-5.928109664,119
09/02/2014 18:58,53.20597776,-5.927892038,40
09/02/2014 18:58,53.20588529,-5.927674411,8
09/02/2014 18:59,53.20579283,-5.927456785,45
09/02/2014 18:59,53.20570036,-5.927239158,77
09/02/2014 19:00,53.2056079,-5.927021532,69
09/02/2014 19:01,53.20551543,-5.926803906,48
09/02/2014 19:02,53.20542296,-5.926586279,26
09/02/2014 19:02,53.2053305,-5.926368653,22
09/02/2014 19:03,53.20523803,-5.926151026,65
09/02/2014 19:04,53.20514557,-5.9259334,30
09/02/2014 19:04,53.2050531,-5.925715774,16
09/02/2014 19:05,53.20496064,-5.925498147,29
09/02/2014 19:06,53.20486817,-5.925280521,26
09/02/2014 19:07,53.20477571,-5.925062894,18
09/02/2014 19:07,53.20468324,-5.924845268,14
09/02/2014 19:07,53.20459078,-5.924627642,17
09/02/2014 19:08,53.20449831,-5.924410015,21
09/02/2014 19:08,53.20440585,-5.924192389,18
09/02/2014 19:11,53.20431338,-5.923974762,13
09/02/2014 19:11,53.20422092,-5.923757136,9
09/02/2014 19:11,53.20412845,-5.92353951,12
09/02/2014 19:11,53.20403599,-5.923321883,5
09/02/2014 19:13,53.20394352,-5.923104257,6
09/02/2014 19:13,53.20385106,-5.92288663,4
09/02/2014 19:14,53.20375859,-5.922669004,8
09/02/2014 19:15,53.20366613,-5.922451378,4
09/02/2014 19:15,53.20357366,-5.922233751,2
09/02/2014 19:16,53.2034812,-5.922016125,4
09/02/2014 19:16,53.20338873,-5.921798498,5
09/02/2014 19:16,53.20329627,-5.921580872,6
09/02/2014 19:16,53.2032038,-5.921363246,4
09/02/2014 19:18,53.20311134,-5.921145619,3
09/02/2014 19:18,53.20301887,-5.920927993,5
09/02/2014 19:19,53.20292641,-5.920710366,7
09/02/2014 19:19,53.20283394,-5.92049274,4
09/02/2014 19:19,53.20274148,-5.920275114,6
09/02/2014 19:19,53.20264901,-5.920057487,3
09/02/2014 19:20,53.20255655,-5.919839861,4
09/02/2014 19:21,53.20246408,-5.919622234,5
09/02/2014 19:22,53.20237162,-5.919404608,6
09/02/2014 19:22,53.20227915,-5.919186982,3
09/02/2014 19:22,53.20218669,-5.918969355,6
09/02/2014 19:24,53.20209422,-5.918751729,2
09/02/2014 19:24,53.20200176,-5.918534102,9
09/02/2014 19:25,53.20190929,-5.918316476,18
09/02/2014 19:25,53.20181683,-5.91809885,20
09/02/2014 19:26,53.20172436,-5.917881223,12
09/02/2014 19:27,53.2016319,-5.917663597,17
09/02/2014 19:27,53.20153943,-5.91744597,23
09/02/2014 19:28,53.20144697,-5.917228344,21
09/02/2014 19:29,53.2013545,-5.917010718,30
09/02/2014 19:30,53.20126204,-5.916793091,31
09/02/2014 19:30,53.20116957,-5.916575465,39
09/02/2014 19:32,53.20107711,-5.916357838,47
09/02/2014 19:32,53.20098464,-5.916140212,69
09/02/2014 19:32,53.20089218,-5.915922586,68
09/02/2014 19:33,53.20079971,-5.915704959,28
09/02/2014 19:35,53.20070725,-5.915487333,1
09/02/2014 19:35,53.20061478,-5.915269706,1
09/02/2014 19:36,53.20052232,-5.91505208,1
09/02/2014 19:37,53.20042985,-5.914834454,49
09/02/2014 19:38,53.20033738,-5.914616827,68
09/02/2014 19:38,53.20024492,-5.914399201,68
09/02/2014 19:38,53.20015245,-5.914181574,114
09/02/2014 19:42,53.20005999,-5.913963948,130
09/02/2014 19:43,53.19996752,-5.913746322,138
09/02/2014 19:43,53.19987506,-5.913528695,155
09/02/2014 19:43,53.19978259,-5.913311069,171
09/02/2014 19:44,53.19969013,-5.913093442,162
09/02/2014 19:45,53.19959766,-5.912875816,219
09/02/2014 19:46,53.1995052,-5.91265819,225
09/02/2014 19:46,53.19941273,-5.912440563,269
09/02/2014 19:46,53.19932027,-5.912222937,139
09/02/2014 19:47,53.1992278,-5.91200531,129
09/02/2014 19:47,53.19913534,-5.911787684,96
09/02/2014 19:49,53.19904287,-5.911570058,130
09/02/2014 19:49,53.19895041,-5.911352431,109
09/02/2014 19:49,53.19885794,-5.911134805,76
09/02/2014 19:51,53.19876548,-5.910917178,59
09/02/2014 19:52,53.19867301,-5.910699552,88
09/02/2014 19:53,53.19858055,-5.910481926,36
